"unid","hcluster_id","year","commodity","def_weight"
"8214_2012",8214,2012,"Coal",0.00467623077392578
"8214_2015",8214,2015,"Coal",0.000668121459960937
"8214_2019",8214,2019,"Coal",0.00467643713378906
"8216_2001",8216,2001,"Gold",0.0100030178833008
"8216_2002",8216,2002,"Gold",0.0258017752577838
"8216_2003",8216,2003,"Gold",0.00538056256103516
"8216_2004",8216,2004,"Gold",0.0634158242395738
"8216_2005",8216,2005,"Gold",0.0582895710808249
"8216_2006",8216,2006,"Gold",0.0353536229248047
"8216_2007",8216,2007,"Gold",0.0402797410067689
"8216_2008",8216,2008,"Gold",0.0537847401728611
"8216_2009",8216,2009,"Gold",0.0175735373116288
"8216_2010",8216,2010,"Gold",0.00928179670984605
"8216_2011",8216,2011,"Gold",0.174471912100519
"8216_2012",8216,2012,"Gold",0.0119414488925111
"8216_2013",8216,2013,"Gold",0.0130736244506836
"8216_2014",8216,2014,"Gold",0.0584038698730469
"8216_2015",8216,2015,"Gold",0.173688645690918
"8216_2016",8216,2016,"Gold",0.349658818455835
"8216_2017",8216,2017,"Gold",0.0466895598845837
"8216_2018",8216,2018,"Gold",0.25043688961804
"8216_2019",8216,2019,"Gold",0.174229616221469
"8217_2013",8217,2013,"Gold",0.00347077413449755
"8217_2015",8217,2015,"Gold",0.000701262145996094
"8217_2016",8217,2016,"Gold",0.0118139742165958
"8224_2008",8224,2008,"Iron Ore",0.00777998400878906
"8224_2009",8224,2009,"Iron Ore",0.0583134563909792
"8224_2010",8224,2010,"Iron Ore",0.00129668377685547
"8224_2011",8224,2011,"Iron Ore",0.194427857390041
"8224_2012",8224,2012,"Iron Ore",0.00818399223417394
"8224_2013",8224,2013,"Iron Ore",0.0298502373255113
"8224_2014",8224,2014,"Iron Ore",0.0525676116057751
"8224_2015",8224,2015,"Iron Ore",0.0253348396833831
"8226_2019",8226,2019,"Gold",0.0037067609442019
"8228_2002",8228,2002,"Iron Ore",0.0126773711117015
"8228_2003",8228,2003,"Iron Ore",0.018244355772729
"8228_2004",8228,2004,"Iron Ore",0.0103673268217199
"8228_2005",8228,2005,"Iron Ore",0.267305823039694
"8228_2006",8228,2006,"Iron Ore",0.1709561073977
"8228_2007",8228,2007,"Iron Ore",0.209793703759766
"8228_2008",8228,2008,"Iron Ore",0.228411173829561
"8228_2009",8228,2009,"Iron Ore",0.712509766113521
"8228_2010",8228,2010,"Iron Ore",0.458470758909218
"8228_2011",8228,2011,"Iron Ore",0.0988584222550934
"8228_2012",8228,2012,"Iron Ore",0.290116344200703
"8228_2013",8228,2013,"Iron Ore",0.0487044494018555
"8228_2014",8228,2014,"Iron Ore",0.019959798828125
"8228_2015",8228,2015,"Iron Ore",0.0127693217773438
"8228_2016",8228,2016,"Iron Ore",0.0110705101201076
"8228_2016",8228,2016,"Lead/Zinc/Silver",1.9624995212918e-05
"8228_2017",8228,2017,"Iron Ore",0.0749325446762823
"8228_2017",8228,2017,"Lead/Zinc/Silver",0.000135270151909678
"8228_2018",8228,2018,"Iron Ore",0.0612183168953656
"8228_2018",8228,2018,"Lead/Zinc/Silver",9.91153702115442e-05
"8228_2019",8228,2019,"Iron Ore",0.06373722045969
"8228_2019",8228,2019,"Lead/Zinc/Silver",9.61552894866013e-05
"8229_2003",8229,2003,"Copper",0.117510182462648
"8229_2003",8229,2003,"Lead/Zinc/Silver",0.000111352634003325
"8229_2004",8229,2004,"Copper",0.0280267787892526
"8229_2004",8229,2004,"Lead/Zinc/Silver",3.00455092021184e-05
"8229_2005",8229,2005,"Copper",0.00133422796928035
"8229_2005",8229,2005,"Lead/Zinc/Silver",1.36259348772726e-06
"8229_2006",8229,2006,"Copper",0.0102623706489337
"8229_2006",8229,2006,"Lead/Zinc/Silver",1.04805473553539e-05
"8229_2007",8229,2007,"Copper",0.00473043698050902
"8229_2007",8229,2007,"Lead/Zinc/Silver",4.83100547444107e-06
"8229_2008",8229,2008,"Copper",0.00923515082687202
"8229_2008",8229,2008,"Lead/Zinc/Silver",9.43148896935668e-06
"8229_2009",8229,2009,"Copper",0.00464115510764441
"8229_2009",8229,2009,"Lead/Zinc/Silver",4.73982548021338e-06
"8229_2010",8229,2010,"Copper",0.00711165457301512
"8229_2010",8229,2010,"Lead/Zinc/Silver",7.26284641847147e-06
"8229_2011",8229,2011,"Copper",0.0102619554235726
"8229_2011",8229,2011,"Lead/Zinc/Silver",1.0480123302354e-05
"8229_2012",8229,2012,"Copper",0.0111681062180587
"8229_2012",8229,2012,"Lead/Zinc/Silver",1.14055387485101e-05
"8229_2013",8229,2013,"Copper",0.00622203329644453
"8229_2013",8229,2013,"Lead/Zinc/Silver",6.35431294003703e-06
"8229_2014",8229,2014,"Copper",0.00157826367092362
"8229_2014",8229,2014,"Lead/Zinc/Silver",1.61181735762666e-06
"8229_2015",8229,2015,"Copper",0.0065891450783174
"8229_2015",8229,2015,"Lead/Zinc/Silver",6.72922947211792e-06
"8229_2016",8229,2016,"Copper",0.14120393912186
"8229_2017",8229,2017,"Copper",0.106184943243049
"8229_2018",8229,2018,"Copper",0.0262730509617226
"8229_2019",8229,2019,"Copper",0.0522811387695312
"8232_2004",8232,2004,"Gold",0.00559035595655254
"8232_2006",8232,2006,"Gold",0.214846087930118
"8232_2007",8232,2007,"Gold",0.0606549077074238
"8232_2008",8232,2008,"Gold",0.0118600770945829
"8232_2009",8232,2009,"Gold",0.191890082407753
"8232_2010",8232,2010,"Gold",0.278871004673139
"8232_2011",8232,2011,"Gold",0.0223871020936255
"8232_2012",8232,2012,"Gold",0.00453243838680492
"8232_2013",8232,2013,"Gold",0.00619167748568666
"8232_2014",8232,2014,"Gold",0.0122398123168945
"8232_2015",8232,2015,"Gold",0.00326392578125
"8232_2016",8232,2016,"Gold",0.0428921654390223
"8232_2017",8232,2017,"Gold",0.101237083234959
"8232_2018",8232,2018,"Gold",0.0377361561990177
"8232_2019",8232,2019,"Gold",0.019478266623583
"8234_2002",8234,2002,"Other non-ferrous ores n.e.c.",0.00385448205566406
"8234_2003",8234,2003,"Other non-ferrous ores n.e.c.",0.00847626361083984
"8234_2004",8234,2004,"Other non-ferrous ores n.e.c.",0.0323658605957031
"8234_2005",8234,2005,"Other non-ferrous ores n.e.c.",0.0323662337036133
"8234_2006",8234,2006,"Other non-ferrous ores n.e.c.",0.0157564967845244
"8234_2007",8234,2007,"Other non-ferrous ores n.e.c.",0.000770615844726562
"8234_2008",8234,2008,"Other non-ferrous ores n.e.c.",0.036216205081476
"8234_2009",8234,2009,"Other non-ferrous ores n.e.c.",0.0447016474609375
"8234_2010",8234,2010,"Other non-ferrous ores n.e.c.",0.0532850549613205
"8234_2011",8234,2011,"Other non-ferrous ores n.e.c.",0.0312176156343348
"8234_2012",8234,2012,"Other non-ferrous ores n.e.c.",0.0139102140167835
"8234_2013",8234,2013,"Other non-ferrous ores n.e.c.",0.00847833551025391
"8234_2014",8234,2014,"Other non-ferrous ores n.e.c.",0.00925113275146484
"8234_2015",8234,2015,"Other non-ferrous ores n.e.c.",0.0208684674323587
"8234_2016",8234,2016,"Other non-ferrous ores n.e.c.",0.00748802137379366
"8234_2017",8234,2017,"Other non-ferrous ores n.e.c.",0.00462425103759766
"8234_2018",8234,2018,"Other non-ferrous ores n.e.c.",0.00258040600825291
"8234_2019",8234,2019,"Other non-ferrous ores n.e.c.",0.00171449776683134
"8235_2007",8235,2007,"unknown",0.00813557847708908
"8235_2010",8235,2010,"unknown",0.000808527099609375
"8235_2018",8235,2018,"unknown",0.00482932900103401
"8236_2011",8236,2011,"unknown",0.0209546849975586
"8236_2014",8236,2014,"unknown",0.0109078441008923
"8237_2005",8237,2005,"Gold",0.00156360906982422
"8237_2007",8237,2007,"Gold",0.00156360705566406
"8237_2010",8237,2010,"Gold",0.00547268756103516
"8237_2012",8237,2012,"Gold",0.00156362530517578
"8237_2016",8237,2016,"Gold",0.0019989907729205
"8237_2017",8237,2017,"Gold",0.00312725061035156
